"","Contig","GO"
"139784","NVE18892","GO:0003824"
"139785","NVE18892","GO:0016740"
"139786","NVE18893","GO:0004970"
"139787","NVE18893","GO:0005234"
"139788","NVE18893","GO:0005886"
"139789","NVE18893","GO:0016021"
"139790","NVE18893","GO:0098794"
"139791","NVE18894","GO:0005509"
"139796","NVE18894","GO:0005886"
"139797","NVE18894","GO:0007156"
"139798","NVE18894","GO:0016021"
"139811","NVE18895","GO:0005509"
"139834","NVE18896","GO:0005802"
"139835","NVE18896","GO:0016021"
"139836","NVE18898","GO:0016021"
"139842","NVE18900","GO:0005385"
"139843","NVE18900","GO:0010043"
"139844","NVE18900","GO:0016020"
"139845","NVE18900","GO:0016021"
"139846","NVE18900","GO:0061088"
"139847","NVE18901","GO:0005739"
"139848","NVE18901","GO:0005743"
"139849","NVE18901","GO:0032979"
"139850","NVE18902","GO:0004930"
"139851","NVE18902","GO:0016021"
"139854","NVE18903","GO:0005751"
"139855","NVE18903","GO:0016021"
"139856","NVE18903","GO:0022900"
"139857","NVE18903","GO:1902600"
"139861","NVE18904","GO:0005829"
"139862","NVE18904","GO:0009966"
"139863","NVE18904","GO:0019888"
"139864","NVE18904","GO:0035303"
"139865","NVE18904","GO:0051721"
"139866","NVE18905","GO:0016021"
"139867","NVE18907","GO:0005391"
"139868","NVE18907","GO:0005524"
"139869","NVE18907","GO:0016021"
"139870","NVE18907","GO:0046872"
"139871","NVE18909","GO:0004494"
"139872","NVE18909","GO:0008152"
"139873","NVE18909","GO:0031419"
"139874","NVE18909","GO:0046872"
"139879","NVE18910","GO:0016021"
"139880","NVE18910","GO:0003777"
"139881","NVE18910","GO:0005524"
"139882","NVE18910","GO:0007018"
"139883","NVE18910","GO:0008017"
"139892","NVE18911","GO:0016715"
"139893","NVE18917","GO:0003676"
"139894","NVE18919",""
"139902","NVE18919","GO:0005737"
"139903","NVE18921","GO:0008234"
"139904","NVE18921","GO:0046872"
"139905","NVE18923","GO:0005576"
"139906","NVE18923","GO:0005737"
"139907","NVE18923","GO:0006518"
"139908","NVE18923","GO:0008270"
"139909","NVE18923","GO:0070006"
"139910","NVE18924","GO:0004818"
"139911","NVE18924","GO:0004827"
"139912","NVE18924","GO:0005524"
"139913","NVE18924","GO:0005737"
"139914","NVE18924","GO:0006424"
"139915","NVE18924","GO:0006433"
"139916","NVE18925","GO:0004818"
"139917","NVE18925","GO:0004827"
"139918","NVE18925","GO:0005524"
"139919","NVE18925","GO:0005737"
"139920","NVE18925","GO:0006424"
"139921","NVE18925","GO:0006433"
"139928","NVE18928","GO:0003735"
"139929","NVE18928","GO:0005743"
"139930","NVE18928","GO:0005762"
"139931","NVE18928","GO:0006412"
"139932","NVE18929","GO:0016491"
"139933","NVE18929","GO:0046872"
"139934","NVE18930","GO:0003735"
"139935","NVE18930","GO:0005743"
"139936","NVE18930","GO:0005762"
"139937","NVE18930","GO:0006412"
"139938","NVE18931","GO:0016021"
"139939","NVE18931","GO:0046873"
"139940","NVE18933","GO:0003697"
"139941","NVE18933","GO:0005524"
"139942","NVE18933","GO:0006298"
"139943","NVE18933","GO:0016887"
"139944","NVE18933","GO:0030983"
"139945","NVE18933","GO:0032389"
"139950","NVE18933","GO:0032300"
"139956","NVE18934","GO:0007155"
"139957","NVE18934","GO:0009289"
"139958","NVE18934","GO:0016021"
"139960","NVE18934",""
"139961","NVE18935","GO:0008017"
"139962","NVE18938","GO:0009055"
"139963","NVE18938","GO:0016021"
"139964","NVE18938","GO:0020037"
"139965","NVE18938","GO:0046872"
"139966","NVE18938",""
"139973","NVE18938","GO:0032126"
"139974","NVE18938","GO:0070941"
"139975","NVE18939","GO:0005576"
"139976","NVE18940","GO:0005525"
"139977","NVE18940","GO:0005730"
"139978","NVE18940","GO:0042254"
"139979","NVE18941","GO:0016021"
"139980","NVE18942","GO:0008299"
"139981","NVE18942","GO:0016740"
"139984","NVE18944","GO:0004175"
"139985","NVE18944","GO:0005634"
"139986","NVE18944","GO:0008234"
"139987","NVE18944","GO:0016926"
"139988","NVE18946","GO:0000139"
"139989","NVE18946","GO:0006486"
"139990","NVE18946","GO:0008378"
"139991","NVE18946","GO:0016021"
"139996","NVE18949","GO:0005623"
"139997","NVE18949","GO:0009055"
"139998","NVE18949","GO:0015035"
"139999","NVE18949","GO:0045454"
"140004","NVE18950","GO:0005524"
"140006","NVE18954","GO:0016021"
"140007","NVE18956","GO:0005581"
"140008","NVE18959","GO:0001558"
"140009","NVE18959","GO:0005520"
"140010","NVE18959","GO:0005576"
"140011","NVE18960","GO:0016740"
"140012","NVE18961","GO:0005201"
"140018","NVE18962","GO:0004930"
"140019","NVE18962","GO:0005887"
"140020","NVE18962","GO:0007216"
"140021","NVE18962","GO:0008066"
"140030","NVE18963","GO:0007034"
"140032","NVE18963","GO:0016020"
"140033","NVE18963","GO:0016192"
"140034","NVE18964","GO:0016810"
"140035","NVE18964","GO:0019213"
"140038","NVE18965","GO:0004784"
"140039","NVE18965","GO:0046872"
"140042","NVE18967","GO:0005634"
"140043","NVE18967","GO:0005737"
"140050","NVE18968","GO:0004252"
"140051","NVE18968","GO:0016021"
"140052","NVE18968","GO:0034993"
"140053","NVE18968","GO:0051015"
"140054","NVE18968","GO:0090286"
"140055","NVE18970","GO:0016021"
"140056","NVE18970","GO:0055085"
"140059","NVE18971","GO:0005509"
"140060","NVE18971","GO:0005518"
"140061","NVE18971","GO:0005615"
"140062","NVE18971","GO:0048856"
"140063","NVE18971","GO:0050840"
"140064","NVE18971","GO:0062023"
"140065","NVE18972","GO:0005635"
"140066","NVE18972","GO:0016021"
"140067","NVE18973","GO:0000287"
"140068","NVE18973","GO:0008661"
"140069","NVE18973","GO:0009228"
"140070","NVE18973","GO:0016114"
"140071","NVE18973","GO:0030976"
"140072","NVE18973","GO:0052865"
"140133","NVE18973","GO:0008138"
"140134","NVE18974","GO:0000049"
"140135","NVE18974","GO:0004829"
"140136","NVE18974","GO:0005524"
"140137","NVE18974","GO:0005737"
"140138","NVE18974","GO:0006435"
"140139","NVE18974","GO:0046872"
"140140","NVE18974","GO:0004222"
"140144","NVE18974","GO:0005783"
"140145","NVE18974","GO:0005829"
"140146","NVE18974","GO:0030433"
"140147","NVE18975","GO:0016021"
"140149","NVE18976","GO:0005576"
"140150","NVE18976","GO:0030414"
"140153","NVE18979","GO:0004579"
"140154","NVE18979","GO:0008250"
"140155","NVE18979","GO:0016021"
"140156","NVE18979","GO:0018279"
"140157","NVE18979","GO:0043687"
"140158","NVE18980","GO:0016021"
"140161","NVE18981","GO:0008236"
"140162","NVE18982","GO:0003777"
"140163","NVE18982","GO:0005524"
"140164","NVE18982","GO:0005871"
"140165","NVE18982","GO:0007018"
"140166","NVE18982","GO:0008017"
"140167","NVE18982","GO:0016887"
"140172","NVE18983","GO:0003676"
"140173","NVE18983","GO:0004004"
"140174","NVE18983","GO:0005524"
"140175","NVE18983","GO:0005730"
"140176","NVE18983","GO:0005737"
"140177","NVE18983","GO:0010501"
"140178","NVE18984","GO:0008168"
"140179","NVE18986","GO:0000814"
"140180","NVE18986","GO:0043328"
"140181","NVE18987","GO:0004930"
"140182","NVE18987","GO:0016021"
"140183","NVE18988","GO:0004930"
"140184","NVE18988","GO:0016021"
"140189","NVE18989","GO:0005524"
"140190","NVE18989","GO:0005739"
"140191","NVE18989","GO:0005829"
"140192","NVE18989","GO:0006458"
"140193","NVE18989","GO:0008637"
"140194","NVE18989","GO:0042026"
"140195","NVE18989","GO:0044183"
"140196","NVE18989","GO:0045041"
"140197","NVE18989","GO:0051082"
"140198","NVE18989","GO:0061077"
"140200","NVE18989","GO:0005737"
"140202","NVE18990","GO:0005524"
"140203","NVE18990","GO:0005759"
"140204","NVE18990","GO:0006986"
"140205","NVE18990","GO:0046872"
"140206","NVE18990","GO:0051082"
"140207","NVE18990","GO:0051085"
"140208","NVE18990","GO:0051087"
"140209","NVE18991","GO:0003779"
"140212","NVE18992","GO:0005516"
"140213","NVE18992","GO:0060271"
"140214","NVE18993","GO:0005634"
"140215","NVE18995","GO:0016021"
"140216","NVE18996","GO:0000460"
"140217","NVE18996","GO:0000470"
"140218","NVE18996","GO:0030687"
"140219","NVE18996","GO:0070545"
"140220","NVE18997","GO:0005856"
"140221","NVE18998","GO:0003677"
"140223","NVE18999","GO:0003677"
"140224","NVE18999","GO:0006351"
"140225","NVE18999","GO:0006355"
"140226","NVE19000","GO:0003676"
"140227","NVE19000","GO:0009279"
"140228","NVE19000","GO:0016021"
"140229","NVE19001","GO:0003676"
"140232","NVE19001","GO:0006303"
"140233","NVE19002","GO:0004713"
"140234","NVE19002","GO:0005524"
"140235","NVE19002","GO:0016021"
"140236","NVE19003","GO:0016021"
"140237","NVE19003","GO:0055085"
"140240","NVE19004","GO:0005506"
"140241","NVE19004","GO:0016021"
"140242","NVE19004","GO:0016705"
"140243","NVE19004","GO:0031418"
"140244","NVE19005","GO:0005540"
"140245","NVE19005","GO:0007155"
"140250","NVE19007","GO:0016021"
"140251","NVE19008","GO:0003779"
"140252","NVE19008","GO:0005765"
"140253","NVE19008","GO:0005768"
"140254","NVE19008","GO:0006886"
"140255","NVE19008","GO:0007033"
"140256","NVE19008","GO:0016197"
"140257","NVE19008","GO:0030897"
"140258","NVE19008","GO:0032889"
"140259","NVE19008","GO:0035542"
"140260","NVE19008","GO:0005737"
"140263","NVE19009","GO:0003755"
"140264","NVE19009","GO:0006457"
"140265","NVE19010","GO:0004521"
"140266","NVE19010","GO:0016021"
"140267","NVE19013","GO:0016791"
"140268","NVE19013","GO:0003676"
"140270","NVE19014","GO:0000398"
"140271","NVE19014","GO:0000956"
"140272","NVE19014","GO:0005688"
"140273","NVE19014","GO:0046540"
"140274","NVE19014","GO:1990726"
"140275","NVE19014",""
"140293","NVE19016","GO:0005524"
"140294","NVE19016","GO:0016740"
"140295","NVE19016","GO:0000209"
"140297","NVE19016","GO:0005737"
"140298","NVE19016","GO:0006511"
"140299","NVE19016","GO:0031625"
"140300","NVE19016","GO:0061630"
"140313","NVE19017","GO:0005975"
"140314","NVE19017","GO:0016757"
"140315","NVE19018","GO:0000506"
"140316","NVE19018","GO:0006506"
"140317","NVE19018","GO:0016021"
"140318","NVE19018","GO:0017176"
"140319","NVE19020","GO:0004395"
"140320","NVE19020","GO:0006744"
"140321","NVE19020","GO:0008425"
"140322","NVE19020","GO:0008689"
"140323","NVE19020","GO:0031314"
"140329","NVE19021","GO:0000506"
"140330","NVE19021","GO:0006506"
"140331","NVE19021","GO:0016021"
"140332","NVE19021","GO:0017176"
"140335","NVE19021","GO:0016757"
"140336","NVE19022","GO:0016021"
"140338","NVE19023","GO:0005344"
"140339","NVE19023","GO:0020037"
"140340","NVE19023","GO:0046872"
"140342","NVE19023","GO:0005506"
"140343","NVE19023","GO:0019825"
"140349","NVE19024","GO:0004888"
"140350","NVE19024","GO:0016021"
"140351","NVE19024","GO:0022848"
"140352","NVE19024","GO:0030054"
"140353","NVE19024","GO:0045211"
"140354","NVE19025","GO:0005524"
"140355","NVE19025","GO:0005622"
"140356","NVE19025","GO:0008349"
"140357","NVE19027","GO:0003785"
"140358","NVE19027","GO:0005829"
"140359","NVE19027","GO:0007015"
"140360","NVE19027","GO:0007399"
"140375","NVE19028","GO:0006814"
"140377","NVE19029","GO:0043231"
"140378","NVE19029","GO:0051537"
"140379","NVE19030","GO:0006629"
"140380","NVE19030","GO:0008081"
"140383","NVE19031","GO:0004559"
"140384","NVE19031","GO:0006013"
"140385","NVE19031","GO:0030246"
"140410","NVE19032","GO:0006629"
"140411","NVE19032","GO:0008081"
"140414","NVE19033","GO:0004725"
"140415","NVE19033","GO:0008138"
"140416","NVE19033","GO:0051015"
"140417","NVE19033","GO:0004672"
"140418","NVE19033","GO:0005524"
"140419","NVE19033","GO:0016021"
"140423","NVE19034","GO:0006629"
"140424","NVE19034","GO:0008081"
"140427","NVE19041","GO:0030246"
"140429","NVE19042","GO:0004965"
"140430","NVE19042","GO:0016021"
"140431","NVE19043","GO:0003676"
"140432","NVE19043","GO:0016021"
"140435","NVE19044",""
"140436","NVE19044","GO:0000160"
"140437","NVE19044","GO:0005622"
"140438","NVE19044","GO:0016740"
"140439","NVE19046","GO:0005737"
"140440","NVE19046","GO:0035556"
"140441","NVE19046","GO:0043087"
"140442","NVE19046","GO:0046872"
"140443","NVE19049","GO:0003824"
"140444","NVE19049","GO:0005975"
"140445","NVE19049","GO:0016021"
"140447","NVE19050","GO:0004616"
"140448","NVE19050","GO:0006574"
"140449","NVE19050","GO:0008442"
"140450","NVE19050","GO:0051287"
"140455","NVE19051","GO:0005506"
"140456","NVE19051","GO:0016705"
"140457","NVE19051","GO:0031418"
"140458","NVE19052","GO:0008146"
"140459","NVE19053","GO:0019904"
"140461","NVE19054","GO:0000902"
"140462","NVE19054","GO:0005525"
"140463","NVE19054","GO:0005737"
"140464","NVE19054","GO:0006457"
"140465","NVE19054","GO:0007021"
"140466","NVE19054","GO:0007023"
"140467","NVE19054","GO:0015631"
"140468","NVE19055","GO:0003341"
"140469","NVE19055","GO:0005929"
"140470","NVE19055","GO:0060271"
"140471","NVE19056","GO:0016020"
"140472","NVE19056","GO:0016021"
"140473","NVE19058","GO:0003676"
"140474","NVE19058","GO:0004813"
"140475","NVE19058","GO:0005524"
"140476","NVE19058","GO:0006419"
"140481","NVE19059","GO:0016491"
"140482","NVE19061","GO:0016021"
"140483","NVE19061","GO:0003676"
"140484","NVE19061","GO:0004386"
"140485","NVE19061","GO:0005524"
"140486","NVE19063","GO:0008023"
"140487","NVE19064","GO:0032580"
"140488","NVE19064","GO:0033842"
"140489","NVE19065","GO:0002755"
"140490","NVE19065","GO:0043123"
"140491","NVE19065","GO:0070976"
"140498","NVE19066","GO:0016021"
"140499","NVE19066","GO:0016740"
"140500","NVE19067","GO:0003860"
"140501","NVE19067","GO:0005739"
"140502","NVE19067","GO:0006574"
"140515","NVE19068","GO:0003677"
"140516","NVE19068","GO:0005634"
"140517","NVE19068","GO:0006260"
"140518","NVE19068","GO:0006281"
"140519","NVE19068","GO:0006310"
"140525","NVE19070","GO:0004930"
"140526","NVE19070","GO:0016021"
"140527","NVE19071","GO:0000977"
"140528","NVE19071","GO:0001077"
"140529","NVE19071","GO:0005634"
"140530","NVE19071","GO:0007275"
"140531","NVE19072","GO:0000079"
"140532","NVE19072","GO:0019901"
"140535","NVE19073","GO:0006351"
"140536","NVE19073","GO:0006357"
"140537","NVE19073","GO:0016573"
"140538","NVE19073","GO:0032777"
"140539","NVE19074","GO:0005249"
"140540","NVE19074","GO:0016021"
"140542","NVE19074","GO:0005887"
"140543","NVE19074","GO:0042391"
"140546","NVE19074","GO:0034765"
"140547","NVE19075","GO:0005747"
"140548","NVE19075","GO:0008137"
"140549","NVE19075","GO:0008637"
"140550","NVE19075","GO:0009055"
"140551","NVE19075","GO:0042773"
"140552","NVE19075","GO:0045333"
"140553","NVE19075","GO:0051536"
"140556","NVE19075","GO:0016020"
"140559","NVE19076","GO:0003723"
"140560","NVE19076","GO:0003735"
"140561","NVE19076","GO:0005762"
"140562","NVE19076","GO:0016740"
"140563","NVE19076","GO:0032543"
"140564","NVE19078","GO:0006950"
"140566","NVE19079","GO:0016021"
"140568","NVE19080","GO:0016021"
"140569","NVE19081","GO:0016021"
"140571","NVE19082","GO:0004725"
"140572","NVE19082","GO:0016021"
"140573","NVE19084","GO:0003824"
"140574","NVE19084","GO:0008152"
"140575","NVE19085","GO:0005524"
"140576","NVE19085","GO:0006869"
"140577","NVE19085","GO:0016021"
"140578","NVE19085","GO:0042626"
"140579","NVE19085","GO:0043231"
"140590","NVE19086","GO:0003824"
"140591","NVE19086","GO:0008152"
"140592","NVE19087","GO:0005737"
"140593","NVE19087","GO:0019005"
"140594","NVE19087","GO:0030162"
"140595","NVE19087","GO:0031625"
"140596","NVE19087","GO:0043161"
"140597","NVE19088","GO:0000139"
"140598","NVE19088","GO:0005789"
"140599","NVE19088","GO:0008203"
"140600","NVE19088","GO:0015485"
"140601","NVE19088","GO:0016021"
"140602","NVE19088","GO:0032933"
"140603","NVE19090","GO:0003924"
"140604","NVE19090","GO:0005200"
"140605","NVE19090","GO:0005525"
"140606","NVE19090","GO:0005874"
"140607","NVE19090","GO:0007017"
"140618","NVE19091","GO:0004722"
"140619","NVE19092","GO:0003676"
"140620","NVE19094","GO:0003676"
"140622","NVE19095","GO:0008168"
"140623","NVE19097","GO:0000278"
"140624","NVE19097","GO:0005634"
"140625","NVE19098","GO:0006777"
"140626","NVE19098","GO:0008265"
"140627","NVE19098","GO:0030151"
"140628","NVE19098","GO:0030170"
"140631","NVE19098","GO:0016829"
"140634","NVE19098","GO:0102867"
"140635","NVE19099","GO:0016491"
"140636","NVE19100","GO:0005868"
"140637","NVE19100","GO:0010970"
"140638","NVE19100","GO:0045503"
"140639","NVE19100","GO:0045504"
"140640","NVE19100","GO:2000582"
"140642","NVE19100","GO:0007018"
"140645","NVE19101","GO:0046872"
"140649","NVE19102","GO:0046872"
"140651","NVE19103","GO:0046872"
"140655","NVE19104","GO:0016021"
"140657","NVE19104","GO:0008168"
"140658","NVE19104","GO:0046872"
"140659","NVE19105","GO:0003824"
"140660","NVE19105","GO:0008152"
"140661","NVE19105","GO:0016021"
"140662","NVE19107","GO:0004675"
"140663","NVE19107","GO:0005524"
"140664","NVE19107","GO:0016021"
"140668","NVE19108","GO:0003700"
"140669","NVE19108","GO:0005634"
"140670","NVE19108","GO:0043565"
"140671","NVE19109","GO:0005216"
"140672","NVE19109","GO:0005509"
"140673","NVE19109","GO:0016021"
"140674","NVE19111","GO:0005216"
"140675","NVE19111","GO:0005509"
"140676","NVE19111","GO:0016021"
"140677","NVE19112","GO:0005096"
"140678","NVE19112","GO:0005543"
"140679","NVE19112","GO:0007165"
"140680","NVE19113","GO:0016021"
"140682","NVE19114","GO:0007131"
"140683","NVE19115","GO:0003735"
"140684","NVE19115","GO:0005840"
"140685","NVE19115","GO:0006412"
"140692","NVE19116",""
"140693","NVE19116","GO:0003964"
"140694","NVE19116","GO:0004519"
"140695","NVE19117","GO:0016021"
"140696","NVE19118","GO:0000154"
"140697","NVE19118","GO:0030515"
"140698","NVE19118","GO:0031428"
"140699","NVE19118","GO:0032040"
"140700","NVE19119","GO:0005576"
"140701","NVE19119","GO:0016021"
"140702","NVE19119","GO:0030414"
"140703","NVE19120","GO:0005576"
"140704","NVE19120","GO:0016021"
"140705","NVE19120","GO:0030414"
"140706","NVE19121","GO:0004687"
"140707","NVE19121","GO:0005524"
"140708","NVE19121","GO:0005622"
"140709","NVE19121","GO:0018105"
"140710","NVE19121","GO:0018107"
"140711","NVE19121","GO:0035556"
"140712","NVE19122","GO:0006511"
"140713","NVE19122","GO:0016567"
"140714","NVE19122","GO:0031462"
"140715","NVE19122","GO:0031625"
"140716","NVE19123","GO:0005829"
"140717","NVE19123","GO:0007264"
"140718","NVE19123","GO:0043547"
"140719","NVE19125","GO:0003735"
"140720","NVE19125","GO:0005763"
"140721","NVE19125","GO:0006412"
"140723","NVE19125","GO:0005840"
"140725","NVE19126","GO:0000151"
"140726","NVE19126","GO:0000209"
"140727","NVE19126","GO:0005737"
"140728","NVE19126","GO:0031624"
"140729","NVE19126","GO:0032436"
"140730","NVE19126","GO:0046872"
"140731","NVE19126","GO:0061630"
"140732","NVE19127","GO:0005509"
"140733","NVE19127","GO:0005886"
"140734","NVE19127","GO:0007156"
"140735","NVE19127","GO:0016021"
"140740","NVE19128","GO:0005509"
"140741","NVE19128","GO:0005886"
"140742","NVE19128","GO:0007156"
"140743","NVE19128","GO:0016021"
"140748","NVE19129","GO:0005509"
"140749","NVE19129","GO:0016042"
"140750","NVE19129","GO:0016787"
"140751","NVE19129","GO:0006629"
"140752","NVE19130","GO:0004198"
"140753","NVE19130","GO:0005509"
"140754","NVE19130","GO:0005737"
"140755","NVE19130","GO:0006508"
"140756","NVE19131","GO:0004983"
"140757","NVE19131","GO:0008502"
"140758","NVE19131","GO:0016021"
"140759","NVE19132","GO:0005459"
"140760","NVE19132","GO:0030173"
"140761","NVE19132","GO:0030176"
"140762","NVE19132","GO:0072334"
"140763","NVE19134","GO:0003924"
"140764","NVE19134","GO:0005525"
"140765","NVE19134","GO:0005737"
"140766","NVE19134","GO:0019005"
"140767","NVE19134","GO:0030162"
"140768","NVE19134","GO:0031625"
"140769","NVE19134","GO:0043161"
"140770","NVE19135","GO:0016758"
"140771","NVE19135","GO:0016787"
"140772","NVE19135","GO:0016021"
"140773","NVE19136","GO:0006473"
"140774","NVE19136","GO:0016747"
"140775","NVE19138","GO:0004536"
"140776","NVE19138","GO:0006308"
"140777","NVE19138","GO:0016788"
"140778","NVE19140","GO:0004108"
"140779","NVE19140","GO:0006099"
"140782","NVE19142","GO:0005643"
"140783","NVE19143","GO:0005509"
"140784","NVE19143","GO:0005546"
"140785","NVE19143","GO:0045010"
"140786","NVE19143","GO:0046983"
"140787","NVE19143","GO:0051014"
"140788","NVE19143","GO:0051015"
